order_number,customer_id,product_id,order_date,units,sale_price,currency,order_mode,updated_at
2055,1761,1,09/27/2025,1,21.97,CAD,NEW,2026-02-06 22:12:47
2056,2225,3,05/20/2025,6,23.02,CAD,NEW,2026-02-06 22:12:47
2057,635,2,10/13/2025,4,25.04,INR,NEW,2026-02-06 22:12:47
2058,1037,9,04/01/2025,8,15.32,INR,NEW,2026-02-06 22:12:47
2059,1152,5,04/29/2025,6,54.95,INR,NEW,2026-02-06 22:12:47
2060,1692,8,01/06/2025,4,25.82,USD,NEW,2026-02-06 22:12:47
2061,1743,7,07/10/2025,7,26.23,CAD,NEW,2026-02-06 22:12:47
2062,1985,1,01/21/2025,9,32.29,INR,NEW,2026-02-06 22:12:47
2063,154,1,12/09/2025,7,54.51,INR,NEW,2026-02-06 22:12:47
2064,2444,10,11/23/2025,5,75.95,CAD,NEW,2026-02-06 22:12:47
2065,1024,2,09/22/2025,1,83.82,EUR,NEW,2026-02-06 22:12:47
2066,1015,4,12/21/2025,7,80.08,CAD,NEW,2026-02-06 22:12:47
2067,869,8,05/10/2025,7,5.48,USD,NEW,2026-02-06 22:12:47
2068,1143,9,09/23/2025,3,86.87,CAD,NEW,2026-02-06 22:12:47
2069,1783,6,01/03/2026,9,37.14,INR,NEW,2026-02-06 22:12:47
2070,2090,3,12/21/2025,3,64.29,USD,NEW,2026-02-06 22:12:47
2071,2601,4,06/18/2025,1,93.22,INR,NEW,2026-02-06 22:12:47
2072,2511,7,05/11/2025,4,95.53,EUR,NEW,2026-02-06 22:12:47
2073,1746,7,09/23/2025,10,39.31,CAD,NEW,2026-02-06 22:12:47
2074,967,5,06/26/2025,5,0.82,EUR,NEW,2026-02-06 22:12:47
2075,1334,5,07/08/2025,7,5.91,CAD,NEW,2026-02-06 22:12:47
2076,1945,3,01/01/2026,6,21.97,EUR,NEW,2026-02-06 22:12:47
2077,2054,1,12/01/2025,6,71.38,EUR,NEW,2026-02-06 22:12:47
2078,2183,3,10/17/2025,5,46.77,INR,NEW,2026-02-06 22:12:47
2079,1112,5,02/08/2025,10,48.22,USD,NEW,2026-02-06 22:12:47
2080,2719,3,02/18/2025,2,72.21,INR,NEW,2026-02-06 22:12:47
2081,1137,4,05/15/2025,4,25.22,USD,NEW,2026-02-06 22:12:47
2082,525,2,06/05/2025,10,96.19,EUR,NEW,2026-02-06 22:12:47
2083,93,7,07/04/2025,8,69.64,EUR,NEW,2026-02-06 22:12:47
2084,2999,7,05/29/2025,5,19.00,USD,NEW,2026-02-06 22:12:47
2085,327,4,11/05/2025,4,3.90,CAD,NEW,2026-02-06 22:12:47
2086,2622,3,01/09/2025,5,23.03,EUR,NEW,2026-02-06 22:12:47
2087,304,9,12/30/2025,9,65.77,INR,NEW,2026-02-06 22:12:47
2088,1845,10,03/29/2025,6,97.25,EUR,NEW,2026-02-06 22:12:47
2089,2617,1,03/16/2025,6,12.52,CAD,NEW,2026-02-06 22:12:47
2090,1866,2,09/29/2025,8,14.13,USD,NEW,2026-02-06 22:12:47
2091,277,3,11/22/2025,9,44.20,EUR,NEW,2026-02-06 22:12:47
2092,1936,5,12/03/2025,6,0.95,INR,NEW,2026-02-06 22:12:47
2093,2858,7,03/27/2025,2,18.68,CAD,NEW,2026-02-06 22:12:47
2094,731,5,01/23/2025,2,65.21,USD,NEW,2026-02-06 22:12:47
2095,1960,4,04/01/2025,4,6.22,CAD,NEW,2026-02-06 22:12:47
2096,1497,5,03/10/2025,1,7.16,CAD,NEW,2026-02-06 22:12:47
2097,2539,6,09/14/2025,4,60.81,USD,NEW,2026-02-06 22:12:47
2098,2423,5,02/19/2025,7,54.78,EUR,NEW,2026-02-06 22:12:47
2099,2168,4,06/23/2025,10,12.06,EUR,NEW,2026-02-06 22:12:47
2100,740,4,04/03/2025,3,32.96,USD,NEW,2026-02-06 22:12:47
2101,879,2,12/31/2025,8,27.55,USD,NEW,2026-02-06 22:12:47
2102,1351,9,11/21/2025,7,56.87,CAD,NEW,2026-02-06 22:12:47
2103,2272,3,11/03/2025,2,59.39,EUR,NEW,2026-02-06 22:12:47
2104,1173,7,05/08/2025,2,7.74,CAD,NEW,2026-02-06 22:12:47
2105,2832,6,03/08/2025,10,78.49,INR,NEW,2026-02-06 22:12:47
2106,2889,9,08/24/2025,4,80.78,INR,NEW,2026-02-06 22:12:47
2107,2890,8,03/18/2025,7,12.09,CAD,NEW,2026-02-06 22:12:47
2108,778,2,09/26/2025,2,7.21,USD,NEW,2026-02-06 22:12:47
2109,151,10,10/29/2025,1,76.40,EUR,NEW,2026-02-06 22:12:47
2110,2803,1,01/12/2026,2,45.97,EUR,NEW,2026-02-06 22:12:47
2111,2710,6,08/28/2025,2,88.06,USD,NEW,2026-02-06 22:12:47
2112,311,7,12/05/2025,8,91.76,EUR,NEW,2026-02-06 22:12:47
2113,386,1,09/19/2025,10,96.55,EUR,NEW,2026-02-06 22:12:47
2114,2111,1,01/12/2026,6,12.47,INR,NEW,2026-02-06 22:12:47
2115,259,6,06/17/2025,2,67.77,USD,NEW,2026-02-06 22:12:47
2116,1839,7,04/03/2025,9,82.05,CAD,NEW,2026-02-06 22:12:47
2117,1000,3,03/29/2025,1,4.44,USD,NEW,2026-02-06 22:12:47
2118,1352,10,12/23/2025,10,22.98,INR,NEW,2026-02-06 22:12:47
2119,702,3,09/13/2025,1,83.46,USD,NEW,2026-02-06 22:12:47
2120,559,10,03/27/2025,4,15.38,CAD,NEW,2026-02-06 22:12:47
2121,27,1,07/15/2025,8,76.12,EUR,NEW,2026-02-06 22:12:47
2122,1780,8,01/01/2025,10,20.91,CAD,NEW,2026-02-06 22:12:47
2123,1182,1,06/07/2025,5,71.51,EUR,NEW,2026-02-06 22:12:47
2124,645,4,02/08/2025,3,67.45,INR,NEW,2026-02-06 22:12:47
2125,2738,9,12/25/2025,10,42.24,EUR,NEW,2026-02-06 22:12:47
2126,2724,6,10/13/2025,6,11.51,EUR,NEW,2026-02-06 22:12:47
2127,1462,6,08/03/2025,2,49.12,EUR,NEW,2026-02-06 22:12:47
2128,1795,10,09/27/2025,7,29.24,CAD,NEW,2026-02-06 22:12:47
2129,183,5,10/17/2025,3,86.68,USD,NEW,2026-02-06 22:12:47
2130,651,7,01/05/2026,3,17.92,EUR,NEW,2026-02-06 22:12:47
2131,2782,3,03/10/2025,3,42.23,INR,NEW,2026-02-06 22:12:47
2132,766,10,01/11/2026,8,54.66,INR,NEW,2026-02-06 22:12:47
2133,789,2,09/27/2025,9,78.15,INR,NEW,2026-02-06 22:12:47
2134,2720,7,07/05/2025,4,54.22,INR,NEW,2026-02-06 22:12:47
2135,2460,8,11/26/2025,10,63.94,EUR,NEW,2026-02-06 22:12:47
2136,1582,1,06/09/2025,7,35.16,USD,NEW,2026-02-06 22:12:47
2137,790,6,07/13/2025,5,88.06,CAD,NEW,2026-02-06 22:12:47
2138,716,6,01/04/2025,8,98.53,INR,NEW,2026-02-06 22:12:47
2139,571,3,03/03/2025,1,15.53,USD,NEW,2026-02-06 22:12:47
2140,1200,2,03/19/2025,10,77.20,USD,NEW,2026-02-06 22:12:47
2141,1722,4,02/01/2025,8,78.00,CAD,NEW,2026-02-06 22:12:47
2142,508,1,08/12/2025,10,3.90,EUR,NEW,2026-02-06 22:12:47
2143,1587,4,10/15/2025,4,49.69,USD,NEW,2026-02-06 22:12:47
2144,84,8,03/10/2025,10,6.11,EUR,NEW,2026-02-06 22:12:47
2145,1391,2,10/05/2025,7,9.74,USD,NEW,2026-02-06 22:12:47
2146,1714,10,08/14/2025,5,55.43,EUR,NEW,2026-02-06 22:12:47
2147,390,2,02/26/2025,6,94.71,USD,NEW,2026-02-06 22:12:47
2148,530,6,07/04/2025,5,9.98,EUR,NEW,2026-02-06 22:12:47
2149,172,9,09/29/2025,9,43.18,EUR,NEW,2026-02-06 22:12:47
2150,2691,6,03/08/2025,5,73.40,USD,NEW,2026-02-06 22:12:47
2151,732,5,08/09/2025,1,83.35,EUR,NEW,2026-02-06 22:12:47
2152,2829,8,10/22/2025,3,4.53,CAD,NEW,2026-02-06 22:12:47
2153,827,8,08/14/2025,3,67.64,INR,NEW,2026-02-06 22:12:47
2154,2499,7,10/05/2025,9,80.84,INR,NEW,2026-02-06 22:12:47
2155,2816,8,03/31/2025,1,79.84,USD,NEW,2026-02-06 22:12:47
2156,1186,7,07/12/2025,8,66.72,CAD,NEW,2026-02-06 22:12:47
2157,2548,3,01/19/2025,3,28.18,CAD,NEW,2026-02-06 22:12:47
2158,1937,6,02/18/2025,9,23.16,INR,NEW,2026-02-06 22:12:47
2159,1953,6,01/30/2025,3,88.87,USD,NEW,2026-02-06 22:12:47
2160,739,4,06/09/2025,2,67.85,CAD,NEW,2026-02-06 22:12:47
2161,2844,1,11/14/2025,3,90.28,USD,NEW,2026-02-06 22:12:47
2162,988,9,04/01/2025,1,36.24,USD,NEW,2026-02-06 22:12:47
2163,444,5,04/02/2025,9,28.94,INR,NEW,2026-02-06 22:12:47
2164,100,10,06/17/2025,6,38.78,EUR,NEW,2026-02-06 22:12:47
2165,1301,1,02/06/2025,3,8.23,INR,NEW,2026-02-06 22:12:47
2166,2474,10,02/28/2025,8,46.51,INR,NEW,2026-02-06 22:12:47
2167,2447,6,05/05/2025,7,87.75,INR,NEW,2026-02-06 22:12:47
2168,1401,5,02/15/2025,6,80.20,EUR,NEW,2026-02-06 22:12:47
2169,535,7,03/03/2025,6,35.16,EUR,NEW,2026-02-06 22:12:47
2170,2462,7,02/10/2025,3,89.05,USD,NEW,2026-02-06 22:12:47
2171,2950,9,02/14/2025,5,80.00,CAD,NEW,2026-02-06 22:12:47
2172,649,8,05/17/2025,9,10.34,INR,NEW,2026-02-06 22:12:47
2173,738,7,03/27/2025,10,75.81,INR,NEW,2026-02-06 22:12:47
2174,2011,7,01/04/2025,3,29.25,EUR,NEW,2026-02-06 22:12:47
2175,2169,4,12/26/2025,7,8.16,USD,NEW,2026-02-06 22:12:47
2176,1490,6,01/18/2025,9,4.28,EUR,NEW,2026-02-06 22:12:47
2177,2936,5,04/12/2025,8,51.14,USD,NEW,2026-02-06 22:12:47
2178,2589,8,07/06/2025,6,81.43,INR,NEW,2026-02-06 22:12:47
2179,2899,7,10/27/2025,4,20.48,EUR,NEW,2026-02-06 22:12:47
2180,2005,1,07/04/2025,5,59.42,INR,NEW,2026-02-06 22:12:47
2181,515,9,03/26/2025,4,84.28,USD,NEW,2026-02-06 22:12:47
2182,2414,9,06/18/2025,4,72.03,CAD,NEW,2026-02-06 22:12:47
2183,1061,3,11/04/2025,2,8.77,EUR,NEW,2026-02-06 22:12:47
2184,2553,4,11/15/2025,3,66.88,INR,NEW,2026-02-06 22:12:47
2185,2060,6,04/13/2025,6,38.25,EUR,NEW,2026-02-06 22:12:47
2186,949,5,02/28/2025,6,32.68,CAD,NEW,2026-02-06 22:12:47
2187,902,3,11/12/2025,6,91.23,USD,NEW,2026-02-06 22:12:47
2188,2881,9,10/27/2025,7,25.70,INR,NEW,2026-02-06 22:12:47
2189,124,6,09/15/2025,10,70.03,USD,NEW,2026-02-06 22:12:47
2190,1901,7,11/09/2025,2,11.80,USD,NEW,2026-02-06 22:12:47
2191,194,1,01/30/2025,10,74.36,CAD,NEW,2026-02-06 22:12:47
2192,341,8,03/24/2025,6,40.62,CAD,NEW,2026-02-06 22:12:47
2193,560,10,07/16/2025,4,39.10,CAD,NEW,2026-02-06 22:12:47
2194,1753,1,05/24/2025,10,62.34,EUR,NEW,2026-02-06 22:12:47
2195,386,10,01/13/2025,3,76.43,CAD,NEW,2026-02-06 22:12:47
2196,2397,7,10/25/2025,10,76.31,EUR,NEW,2026-02-06 22:12:47
2197,29,9,06/11/2025,1,62.75,EUR,NEW,2026-02-06 22:12:47
2198,1270,9,11/27/2025,5,30.82,INR,NEW,2026-02-06 22:12:47
2199,322,9,06/11/2025,5,66.71,INR,NEW,2026-02-06 22:12:47
2200,1051,10,02/01/2025,2,96.85,INR,NEW,2026-02-06 22:12:47
2201,353,4,12/18/2025,7,7.08,EUR,NEW,2026-02-06 22:12:47
2202,553,1,10/03/2025,10,25.82,USD,NEW,2026-02-06 22:12:47
2203,761,6,05/30/2025,7,79.38,INR,NEW,2026-02-06 22:12:47
2204,1770,3,11/21/2025,10,4.69,INR,NEW,2026-02-06 22:12:47
2205,13,9,05/29/2025,10,21.97,CAD,NEW,2026-02-06 22:12:47
2206,1062,4,11/19/2025,3,16.12,CAD,NEW,2026-02-06 22:12:47
2207,1775,5,08/11/2025,10,6.52,EUR,NEW,2026-02-06 22:12:47
2208,66,9,08/04/2025,2,32.70,INR,NEW,2026-02-06 22:12:47
2209,1643,4,08/17/2025,4,97.68,INR,NEW,2026-02-06 22:12:47
2210,64,3,01/04/2026,2,98.33,INR,NEW,2026-02-06 22:12:47
2211,600,3,01/21/2025,5,67.64,CAD,NEW,2026-02-06 22:12:47
2212,2349,2,04/20/2025,4,88.61,INR,NEW,2026-02-06 22:12:47
2213,715,10,12/15/2025,3,79.94,CAD,NEW,2026-02-06 22:12:47
2214,617,8,12/19/2025,5,89.26,INR,NEW,2026-02-06 22:12:47
2215,898,3,10/09/2025,3,69.47,EUR,NEW,2026-02-06 22:12:47
2216,144,9,12/04/2025,6,11.40,USD,NEW,2026-02-06 22:12:47
2217,2113,5,12/28/2025,7,78.49,USD,NEW,2026-02-06 22:12:47
2218,1407,7,08/29/2025,5,63.42,CAD,NEW,2026-02-06 22:12:47
2219,1515,4,08/09/2025,1,73.31,EUR,NEW,2026-02-06 22:12:47
2220,2943,6,05/14/2025,3,63.22,USD,NEW,2026-02-06 22:12:47
2221,1985,3,07/05/2025,10,66.09,USD,NEW,2026-02-06 22:12:47
2222,1887,5,08/29/2025,9,26.09,CAD,NEW,2026-02-06 22:12:47
2223,837,3,06/07/2025,2,33.52,INR,NEW,2026-02-06 22:12:47
2224,2775,3,08/05/2025,8,70.89,CAD,NEW,2026-02-06 22:12:47
2225,1995,3,07/25/2025,5,78.52,CAD,NEW,2026-02-06 22:12:47
2226,1754,8,12/26/2025,4,50.45,CAD,NEW,2026-02-06 22:12:47
2227,1314,2,07/08/2025,8,32.65,INR,NEW,2026-02-06 22:12:47
2228,2409,3,04/10/2025,9,22.04,INR,NEW,2026-02-06 22:12:47
2229,1218,6,02/24/2025,2,77.17,INR,NEW,2026-02-06 22:12:47
2230,2701,10,01/27/2025,4,2.63,USD,NEW,2026-02-06 22:12:47
2231,155,2,09/24/2025,5,25.46,INR,NEW,2026-02-06 22:12:47
2232,2978,9,05/21/2025,6,12.83,INR,NEW,2026-02-06 22:12:47
2233,2745,6,01/07/2026,10,86.80,EUR,NEW,2026-02-06 22:12:47
2234,2429,6,03/29/2025,6,72.15,USD,NEW,2026-02-06 22:12:47
2235,1436,3,10/27/2025,7,33.36,USD,NEW,2026-02-06 22:12:47
2236,1620,6,06/13/2025,7,24.51,CAD,NEW,2026-02-06 22:12:47
2237,33,7,09/25/2025,2,57.92,CAD,NEW,2026-02-06 22:12:47
2238,540,6,07/14/2025,3,5.07,USD,NEW,2026-02-06 22:12:47
2239,1730,2,05/29/2025,7,96.96,USD,NEW,2026-02-06 22:12:47
2240,723,10,04/26/2025,1,30.33,CAD,NEW,2026-02-06 22:12:47
2241,532,8,05/26/2025,3,30.62,EUR,NEW,2026-02-06 22:12:47
2242,2069,8,08/01/2025,5,96.81,USD,NEW,2026-02-06 22:12:47
2243,2561,1,09/21/2025,3,12.75,CAD,NEW,2026-02-06 22:12:47
2244,1445,6,12/10/2025,8,11.54,EUR,NEW,2026-02-06 22:12:47
2245,2954,6,04/01/2025,3,93.76,INR,NEW,2026-02-06 22:12:47
2246,1145,2,03/31/2025,3,15.72,USD,NEW,2026-02-06 22:12:47
2247,1939,7,12/29/2025,4,47.85,USD,NEW,2026-02-06 22:12:47
2248,2066,2,11/25/2025,2,39.15,INR,NEW,2026-02-06 22:12:47
2249,137,6,01/06/2026,1,32.13,USD,NEW,2026-02-06 22:12:47
2250,1584,4,08/19/2025,1,37.61,EUR,NEW,2026-02-06 22:12:47
2251,838,5,04/01/2025,2,0.59,EUR,NEW,2026-02-06 22:12:47
2252,1473,1,06/30/2025,3,73.89,INR,NEW,2026-02-06 22:12:47
2253,2945,8,09/03/2025,10,95.38,INR,NEW,2026-02-06 22:12:47
2254,2590,3,05/18/2025,5,32.56,EUR,NEW,2026-02-06 22:12:47
2255,1081,8,09/10/2025,8,14.59,CAD,NEW,2026-02-06 22:12:47
2256,2832,2,01/06/2025,2,29.51,CAD,NEW,2026-02-06 22:12:47
2257,2672,3,01/07/2026,1,57.97,USD,NEW,2026-02-06 22:12:47
2258,1574,9,04/16/2025,9,53.67,EUR,NEW,2026-02-06 22:12:47
2259,1977,3,09/04/2025,10,46.66,USD,NEW,2026-02-06 22:12:47
2260,2378,1,08/19/2025,3,46.34,CAD,NEW,2026-02-06 22:12:47
2261,492,10,11/24/2025,2,46.77,USD,NEW,2026-02-06 22:12:47
2262,1990,3,07/19/2025,10,12.72,INR,NEW,2026-02-06 22:12:47
2263,1008,7,10/14/2025,5,41.66,CAD,NEW,2026-02-06 22:12:47
2264,262,9,02/14/2025,9,22.71,USD,NEW,2026-02-06 22:12:47
2265,2518,2,02/04/2025,1,77.59,INR,NEW,2026-02-06 22:12:47
2266,1646,7,02/06/2025,7,61.80,INR,NEW,2026-02-06 22:12:47
2267,533,8,04/23/2025,8,23.67,EUR,NEW,2026-02-06 22:12:47
2268,561,6,03/21/2025,1,73.73,INR,NEW,2026-02-06 22:12:47
2269,2306,9,09/02/2025,5,24.42,CAD,NEW,2026-02-06 22:12:47
2270,1155,4,05/28/2025,6,21.69,USD,NEW,2026-02-06 22:12:47
2271,1213,9,07/26/2025,10,78.62,CAD,NEW,2026-02-06 22:12:47
2272,479,9,12/24/2025,6,24.33,INR,NEW,2026-02-06 22:12:47
2273,2752,7,05/30/2025,2,79.22,INR,NEW,2026-02-06 22:12:47
2274,1230,5,07/03/2025,6,10.64,EUR,NEW,2026-02-06 22:12:47
2275,157,4,07/11/2025,4,81.45,EUR,NEW,2026-02-06 22:12:47
2276,76,4,07/19/2025,6,4.45,EUR,NEW,2026-02-06 22:12:47
2277,1103,10,01/02/2026,1,51.80,CAD,NEW,2026-02-06 22:12:47
2278,900,3,07/11/2025,7,39.07,USD,NEW,2026-02-06 22:12:47
2279,857,2,04/20/2025,4,71.89,EUR,NEW,2026-02-06 22:12:47
2280,1267,7,12/02/2025,9,14.94,CAD,NEW,2026-02-06 22:12:47
2281,465,3,11/20/2025,2,59.90,INR,NEW,2026-02-06 22:12:47
2282,1041,6,07/21/2025,7,31.82,EUR,NEW,2026-02-06 22:12:47
2283,917,6,12/15/2025,5,72.72,USD,NEW,2026-02-06 22:12:47
2284,981,7,10/09/2025,9,83.26,USD,NEW,2026-02-06 22:12:47
2285,352,2,07/19/2025,4,26.01,INR,NEW,2026-02-06 22:12:47
2286,1156,5,07/14/2025,4,12.13,USD,NEW,2026-02-06 22:12:47
2287,1702,9,10/15/2025,4,4.37,INR,NEW,2026-02-06 22:12:47
2288,2970,5,05/21/2025,10,36.90,EUR,NEW,2026-02-06 22:12:47
2289,1818,1,11/20/2025,9,8.92,INR,NEW,2026-02-06 22:12:47
2290,2618,6,06/09/2025,7,51.59,CAD,NEW,2026-02-06 22:12:47
2291,14,10,12/22/2025,10,62.46,CAD,NEW,2026-02-06 22:12:47
2292,1208,5,07/06/2025,3,56.44,EUR,NEW,2026-02-06 22:12:47
2293,1827,4,09/03/2025,6,84.85,INR,NEW,2026-02-06 22:12:47
2294,939,5,09/22/2025,1,46.23,CAD,NEW,2026-02-06 22:12:47
2295,2013,3,07/28/2025,7,68.20,INR,NEW,2026-02-06 22:12:47
2296,100,5,01/24/2025,2,75.66,EUR,NEW,2026-02-06 22:12:47
2297,463,10,01/14/2026,2,91.29,USD,NEW,2026-02-06 22:12:47
2298,1242,2,01/25/2025,7,95.12,EUR,NEW,2026-02-06 22:12:47
2299,2516,10,01/11/2025,6,45.54,INR,NEW,2026-02-06 22:12:47
2300,1911,10,12/15/2025,7,44.80,EUR,NEW,2026-02-06 22:12:47
2301,2674,6,11/01/2025,2,47.49,CAD,NEW,2026-02-06 22:12:47
2302,2765,1,01/23/2025,10,68.85,USD,NEW,2026-02-06 22:12:47
2303,2244,4,12/27/2025,8,71.71,CAD,NEW,2026-02-06 22:12:47
2304,495,9,03/24/2025,6,3.61,INR,NEW,2026-02-06 22:12:47
2305,359,1,10/26/2025,9,89.31,USD,NEW,2026-02-06 22:12:47
2306,2297,10,03/27/2025,9,12.12,USD,NEW,2026-02-06 22:12:47
2307,2806,5,03/19/2025,3,66.64,USD,NEW,2026-02-06 22:12:47
2308,2404,8,07/27/2025,2,0.76,INR,NEW,2026-02-06 22:12:47
2309,973,1,09/29/2025,2,73.21,EUR,NEW,2026-02-06 22:12:47
2310,260,8,07/27/2025,3,29.80,USD,NEW,2026-02-06 22:12:47
2311,1755,2,10/10/2025,4,51.00,EUR,NEW,2026-02-06 22:12:47
2312,704,4,12/25/2025,6,51.77,EUR,NEW,2026-02-06 22:12:47
2313,941,6,12/20/2025,4,9.28,CAD,NEW,2026-02-06 22:12:47
2314,2135,1,03/24/2025,7,9.51,CAD,NEW,2026-02-06 22:12:47
2315,1012,7,11/05/2025,3,34.14,CAD,NEW,2026-02-06 22:12:47
2316,959,4,03/21/2025,3,44.69,INR,NEW,2026-02-06 22:12:47
2317,2134,5,12/16/2025,4,11.62,INR,NEW,2026-02-06 22:12:47
2318,2912,5,10/24/2025,8,3.73,INR,NEW,2026-02-06 22:12:47
2319,440,7,02/23/2025,5,4.24,CAD,NEW,2026-02-06 22:12:47
2320,1285,4,12/15/2025,6,53.14,USD,NEW,2026-02-06 22:12:47
2321,2236,3,10/25/2025,8,55.94,CAD,NEW,2026-02-06 22:12:47
2322,769,10,01/08/2026,8,78.79,EUR,NEW,2026-02-06 22:12:47
2323,2518,10,03/06/2025,3,46.09,CAD,NEW,2026-02-06 22:12:47
2324,2026,3,01/05/2025,3,62.40,CAD,NEW,2026-02-06 22:12:47
2325,670,7,06/25/2025,7,32.08,EUR,NEW,2026-02-06 22:12:47
2326,2231,4,08/21/2025,2,27.57,CAD,NEW,2026-02-06 22:12:47
2327,230,2,06/05/2025,9,50.15,CAD,NEW,2026-02-06 22:12:47
2328,2864,8,03/20/2025,3,11.75,USD,NEW,2026-02-06 22:12:47
2329,319,7,03/27/2025,5,57.63,USD,NEW,2026-02-06 22:12:47
2330,2279,5,06/26/2025,1,25.60,INR,NEW,2026-02-06 22:12:47
2331,2125,10,08/29/2025,1,83.15,USD,NEW,2026-02-06 22:12:47
2332,418,3,03/10/2025,5,19.00,USD,NEW,2026-02-06 22:12:47
2333,2591,7,12/06/2025,9,28.76,INR,NEW,2026-02-06 22:12:47
2334,1617,1,01/11/2025,10,8.05,USD,NEW,2026-02-06 22:12:47
2335,199,4,07/27/2025,9,33.74,INR,NEW,2026-02-06 22:12:47
2336,1684,5,07/01/2025,6,86.85,INR,NEW,2026-02-06 22:12:47
2337,664,9,03/11/2025,9,99.54,USD,NEW,2026-02-06 22:12:47
2338,1737,1,07/23/2025,6,40.48,INR,NEW,2026-02-06 22:12:47
2339,1629,7,11/21/2025,7,21.22,CAD,NEW,2026-02-06 22:12:47
2340,459,8,03/07/2025,2,8.77,INR,NEW,2026-02-06 22:12:47
2341,2349,3,01/25/2025,3,9.18,CAD,NEW,2026-02-06 22:12:47
2342,1137,7,10/07/2025,6,73.18,EUR,NEW,2026-02-06 22:12:47
2343,1401,6,08/01/2025,7,69.90,USD,NEW,2026-02-06 22:12:47
2344,2124,5,03/17/2025,6,14.61,CAD,NEW,2026-02-06 22:12:47
2345,317,1,10/03/2025,1,40.10,INR,NEW,2026-02-06 22:12:47
2346,291,5,12/03/2025,1,59.53,CAD,NEW,2026-02-06 22:12:47
2347,2666,8,03/24/2025,1,14.57,INR,NEW,2026-02-06 22:12:47
2348,279,7,01/11/2026,2,22.42,CAD,NEW,2026-02-06 22:12:47
2349,1017,10,05/06/2025,8,26.98,INR,NEW,2026-02-06 22:12:47
2350,1778,2,06/29/2025,8,36.12,CAD,NEW,2026-02-06 22:12:47
2351,1612,8,03/28/2025,6,0.41,INR,NEW,2026-02-06 22:12:47
2352,598,3,06/27/2025,4,30.66,USD,NEW,2026-02-06 22:12:47
2353,411,4,06/15/2025,7,66.68,EUR,NEW,2026-02-06 22:12:47
2354,1393,9,07/09/2025,7,61.08,INR,NEW,2026-02-06 22:12:47
2355,2278,4,06/23/2025,6,35.03,INR,NEW,2026-02-06 22:12:47
2356,139,6,08/23/2025,4,26.03,USD,NEW,2026-02-06 22:12:47
2357,906,8,04/18/2025,1,45.03,CAD,NEW,2026-02-06 22:12:47
2358,257,3,05/04/2025,10,37.91,CAD,NEW,2026-02-06 22:12:47
2359,818,6,02/23/2025,4,46.16,EUR,NEW,2026-02-06 22:12:47
2360,2001,5,11/04/2025,6,29.57,INR,NEW,2026-02-06 22:12:47
2361,1995,8,12/13/2025,9,78.38,CAD,NEW,2026-02-06 22:12:47
2362,141,10,05/18/2025,1,29.05,USD,NEW,2026-02-06 22:12:47
2363,2123,8,10/03/2025,6,60.00,USD,NEW,2026-02-06 22:12:47
2364,1331,3,01/03/2026,10,61.52,CAD,NEW,2026-02-06 22:12:47
2365,1476,5,02/06/2025,4,96.94,INR,NEW,2026-02-06 22:12:47
2366,1208,10,01/11/2026,10,9.35,INR,NEW,2026-02-06 22:12:47
2367,935,2,09/11/2025,7,43.99,CAD,NEW,2026-02-06 22:12:47
2368,1187,10,10/06/2025,9,26.50,CAD,NEW,2026-02-06 22:12:47
2369,749,1,07/05/2025,10,22.90,EUR,NEW,2026-02-06 22:12:47
2370,1238,1,09/23/2025,3,64.19,EUR,NEW,2026-02-06 22:12:47
2371,992,6,05/09/2025,10,31.13,USD,NEW,2026-02-06 22:12:47
2372,2227,4,04/14/2025,1,83.34,INR,NEW,2026-02-06 22:12:47
2373,913,4,08/10/2025,5,57.05,INR,NEW,2026-02-06 22:12:47
2374,988,1,09/13/2025,2,36.63,CAD,NEW,2026-02-06 22:12:47
2375,778,6,11/28/2025,9,58.27,CAD,NEW,2026-02-06 22:12:47
2376,1571,1,01/30/2025,8,29.91,CAD,NEW,2026-02-06 22:12:47
2377,940,9,05/16/2025,2,80.76,INR,NEW,2026-02-06 22:12:47
2378,1463,1,08/14/2025,9,83.67,USD,NEW,2026-02-06 22:12:47
2379,226,4,11/03/2025,9,85.60,INR,NEW,2026-02-06 22:12:47
2380,744,10,01/27/2025,1,34.67,CAD,NEW,2026-02-06 22:12:47
2381,1535,2,07/14/2025,3,56.80,CAD,NEW,2026-02-06 22:12:47
2382,362,5,10/19/2025,10,16.64,INR,NEW,2026-02-06 22:12:47
2383,806,1,09/10/2025,8,88.67,CAD,NEW,2026-02-06 22:12:47
2384,1810,8,05/27/2025,7,87.61,EUR,NEW,2026-02-06 22:12:47
2385,2774,3,05/01/2025,5,35.82,EUR,NEW,2026-02-06 22:12:47
2386,2722,9,10/18/2025,6,66.91,CAD,NEW,2026-02-06 22:12:47
2387,2389,8,01/14/2026,7,64.49,CAD,NEW,2026-02-06 22:12:47
2388,2682,3,04/11/2025,9,20.27,USD,NEW,2026-02-06 22:12:47
2389,436,1,04/30/2025,6,23.95,USD,NEW,2026-02-06 22:12:47
2390,1249,7,04/01/2025,1,53.58,INR,NEW,2026-02-06 22:12:47
2391,610,10,03/14/2025,6,9.63,INR,NEW,2026-02-06 22:12:47
2392,331,5,07/14/2025,10,13.82,CAD,NEW,2026-02-06 22:12:47
2393,793,9,04/06/2025,3,64.17,USD,NEW,2026-02-06 22:12:47
